NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
250005401258,4520505,2500054,452,9,12,EDWARD M. KENNEDY ACADEMY FOR HEALTH CAREERS (HORA,EDWARD M. KENNEDY ACADEMY FOR HEALTH CAREERS (HORACE MANN CH,SUFFOLK COUNTY,360 HUNTINGTON AVENUE,BOSTON,MA,2115,,6173738576,11,City: Large,Yes,ñ,Yes,Yes,225.0,19.7,11.4,135.0,13.0
250052802711,4430205,2500528,443,KG,5,EDWARD W. BROOKE CHARTER SCHOOL 2,EDWARD W. BROOKE CHARTER SCHOOL 2 (DISTRICT),SUFFOLK COUNTY,7 ELKINS STREET,SOUTH BOSTON,MA,2127,,6173257977,11,City: Large,Yes,ñ,No,Ü,167.0,16.0,10.4,93.0,33.0
251125001860,2850012,2511250,285,PK,PK,EDWIN A JONES EARLY CHILDHOOD CENTER,STOUGHTON,NORFOLK COUNTY,137 WALNUT STREET,STOUGHTON,MA,2072,2638,7813441003,21,Suburb: Large,No,ñ,No,Ü,127.0,5.0,25.4,4.0,1.0
250279000837,350543,2502790,35,9,12,EGLESTON COMMUNITY HIGH SCHOOL,BOSTON,SUFFOLK COUNTY,80 SCHOOL ST,ROXBURY,MA,2119,,6176356429,11,City: Large,No,ñ,Yes,Yes,150.0,11.28,13.3,99.0,6.0
250963001519,2360035,2509630,236,KG,5,EGREMONT,PITTSFIELD,BERKSHIRE COUNTY,84 EGREMONT AVENUE,PITTSFIELD,MA,1201,7251,4134489655,13,City: Small,No,ñ,No,Ü,502.0,29.68,16.9,172.0,57.0
250726001120,1680015,2507260,168,KG,1,ELBRIDGE GERRY,MARBLEHEAD,ESSEX COUNTY,50 ELM STREET,MARBLEHEAD,MA,1945,,7816393185,21,Suburb: Large,No,ñ,No,Ü,157.0,10.11,15.5,8.0,1.0
250279002514,350006,2502790,35,PK,1,ELC - WEST ZONE,BOSTON,SUFFOLK COUNTY,200 HEATH STREET,JAMAICA PLAIN,MA,2130,1103,6176358275,11,City: Large,No,ñ,Yes,Yes,94.0,7.14,13.2,33.0,2.0
251197001965,3070310,2511970,307,6,8,ELEANOR N JOHNSON MIDDLE,WALPOLE,NORFOLK COUNTY,111 ROBBINS ROAD,WALPOLE,MA,2081,,5086607242,21,Suburb: Large,No,ñ,No,Ü,447.0,31.8,14.1,32.0,14.0
251113001801,2810030,2511130,281,PK,5,ELIAS BROOKINGS,SPRINGFIELD,HAMPDEN COUNTY,367 HANCOCK STREET,SPRINGFIELD,MA,1105,1606,4137877200,12,City: Midsize,No,ñ,Yes,Yes,329.0,38.3,8.6,307.0,6.0
250279000229,350094,2502790,35,KG,5,ELIHU GREENWOOD LEADERSHIP ACADEMY,BOSTON,SUFFOLK COUNTY,612 METROPOLITAN AVENUE,HYDE PARK,MA,2136,3122,6176358665,11,City: Large,No,ñ,Yes,Yes,396.0,28.0,14.1,255.0,8.0
250279000230,350096,2502790,35,PK,8,ELIOT ELEMENTARY,BOSTON,SUFFOLK COUNTY,16 CHARTER STREET,BOSTON,MA,2113,1301,6176358545,11,City: Large,No,ñ,Yes,Yes,324.0,24.78,13.1,158.0,14.0
250843001322,2010015,2508430,201,KG,5,ELIZABETH CARTER BROOKS,NEW BEDFORD,BRISTOL COUNTY,212 NEMASKET STREET,NEW BEDFORD,MA,2740,2833,5089974511,13,City: Small,No,ñ,Yes,Yes,268.0,13.74,19.5,142.0,14.0
250993001590,2440020,2509930,244,KG,5,ELIZABETH G LYONS ELEMENTARY,RANDOLPH,NORFOLK COUNTY,60 VESEY RD,RANDOLPH,MA,2368,3751,7819616252,21,Suburb: Large,No,ñ,Yes,No,304.0,24.5,12.4,148.0,22.0
251152001907,2930027,2511520,293,KG,4,ELIZABETH POLE,TAUNTON,BRISTOL COUNTY,215 HARRIS STREET,TAUNTON,MA,2780,3502,5088211260,21,Suburb: Large,No,ñ,Yes,Yes,585.0,37.69,15.5,329.0,33.0
251146001890,2920006,2511460,292,3,5,ELIZABETH S BROWN,SWANSEA,BRISTOL COUNTY,29 GARDNERS NECK ROAD,SWANSEA,MA,2777,3201,5086757892,21,Suburb: Large,No,ñ,Yes,No,256.0,19.45,13.2,48.0,16.0
250216000076,6150005,2502160,615,5,12,ELLEN BIGELOW,ATHOL-ROYALSTON,WORCESTER COUNTY,129 ALLEN STREET,ATHOL,MA,1331,2505,9782489562,32,Town: Distant,No,ñ,No,Ü,28.0,3.0,9.3,15.0,2.0
250843001323,2010075,2508430,201,PK,5,ELLEN R HATHAWAY,NEW BEDFORD,BRISTOL COUNTY,256 COURT STREET,NEW BEDFORD,MA,2740,3880,5089974511,13,City: Small,No,ñ,Yes,Yes,213.0,14.66,14.5,119.0,15.0
250279000232,350100,2502790,35,PK,5,ELLIS MENDELL,BOSTON,SUFFOLK COUNTY,164 SCHOOL STREET,ROXBURY,MA,2119,3113,6176358234,11,City: Large,No,ñ,Yes,Yes,227.0,15.9,14.3,161.0,14.0
251323002211,3480095,2513230,348,PK,6,ELM PARK COMMUNITY,WORCESTER,WORCESTER COUNTY,23 NORTH ASHLAND STREET,WORCESTER,MA,1609,3041,5087993568,12,City: Midsize,No,ñ,Yes,Yes,496.0,30.9,16.1,423.0,20.0
251197001235,3070005,2511970,307,KG,5,ELM STREET SCHOOL,WALPOLE,NORFOLK COUNTY,415 ELM STREET,WALPOLE,MA,2081,,5086607374,41,Rural: Fringe,No,ñ,No,Ü,445.0,25.97,17.1,29.0,13.0
250513000750,1030001,2505130,103,3,5,ELM STREET SCHOOL,GARDNER,WORCESTER COUNTY,160 ELM STREET,GARDNER,MA,1440,2373,9786321673,22,Suburb: Midsize,No,ñ,Yes,Yes,490.0,32.72,15.0,241.0,52.0
250945000403,7450005,2509450,745,PK,6,ELMER S BAGNALL,PENTUCKET,ESSEX COUNTY,253 SCHOOL STREET,GROVELAND,MA,1834,2099,9783728856,21,Suburb: Large,No,ñ,No,Ü,632.0,40.07,15.8,52.0,12.0
250633000919,1390010,2506330,139,2,3,ELMWOOD,HOPKINTON,MIDDLESEX COUNTY,14 ELM STREET,HOPKINTON,MA,1748,,5084979860,21,Suburb: Large,No,ñ,No,Ü,532.0,34.9,15.2,8.0,3.0
250789001248,1860017,2507890,186,PK,3,ELMWOOD STREET,MILLBURY,WORCESTER COUNTY,40 ELMWOOD STREET,MILLBURY,MA,1527,1999,5088655241,21,Suburb: Large,No,ñ,Yes,No,646.0,37.95,17.0,127.0,20.0
251260002058,3210025,2512600,321,PK,3,ELSIE A HASTINGS ELEMENTARY,WESTBOROUGH,WORCESTER COUNTY,111 EAST MAIN STREET,WESTBOROUGH,MA,1581,1499,5088367750,41,Rural: Fringe,No,ñ,Yes,No,422.0,28.17,15.0,39.0,10.0
250843001324,2010020,2508430,201,PK,5,ELWYN G CAMPBELL,NEW BEDFORD,BRISTOL COUNTY,145 ESSEX STREET,NEW BEDFORD,MA,2745,3502,5089974511,13,City: Small,No,ñ,Yes,Yes,253.0,13.63,18.6,149.0,7.0
250666000955,1490080,2506660,149,KG,8,EMILY G WETHERBEE,LAWRENCE,ESSEX COUNTY,75 NEWTON STREET,LAWRENCE,MA,1843,1322,9789755986,21,Suburb: Large,No,ñ,Yes,Yes,662.0,43.99,15.0,517.0,57.0
251134001872,2880305,2511340,288,6,8,EPHRAIM CURTIS MIDDLE,SUDBURY,MIDDLESEX COUNTY,22 PRATTS MILL RD,SUDBURY,MA,1776,2623,9784431071,21,Suburb: Large,No,ñ,Yes,No,1076.0,75.71,14.2,31.0,3.0
251227002021,3170050,2512270,317,KG,5,ERNEST F UPHAM,WELLESLEY,NORFOLK COUNTY,35 WYNNEWOOD RD,WELLESLEY,MA,2481,2614,7814466285,21,Suburb: Large,No,ñ,No,Ü,244.0,17.29,14.1,5.0,0.0
250471000626,910030,2504710,91,PK,6,ERVING ELEMENTARY,ERVING,FRANKLIN COUNTY,28 NORTHFIELD ROAD,ERVING,MA,1344,,4134233326,32,Town: Distant,No,ñ,Yes,No,157.0,15.54,10.1,49.0,13.0
250475002265,9130705,2504750,913,9,12,ESSEX AGRICULTURAL AND TECHNICAL INSTITUTE,ESSEX AGRICULTURAL TECHNICAL,ESSEX COUNTY,PO BOX 362,HATHORNE,MA,1937,,9787740050,21,Suburb: Large,No,ñ,Yes,No,482.0,47.64,10.1,82.0,21.0
250006700627,6980020,2500067,698,PK,5,ESSEX ELEMENTARY,MANCHESTER ESSEX REGIONAL,ESSEX COUNTY,12 STORY STREET,ESSEX,MA,1929,,9787687324,21,Suburb: Large,No,ñ,Yes,No,286.0,23.7,12.1,23.0,6.0
251206001990,3100020,2512060,310,KG,KG,ETHEL E HAMMOND,WAREHAM,PLYMOUTH COUNTY,P.O. BOX 191,ONSET,MA,2558,1498,5082913565,22,Suburb: Midsize,No,ñ,Yes,Yes,108.0,7.39,14.6,48.0,10.0
250267000178,310030,2502670,31,KG,5,EUGENE C VINING,BILLERICA,MIDDLESEX COUNTY,121 LEXINGTON RD,BILLERICA,MA,1821,4394,9785288630,21,Suburb: Large,No,ñ,No,Ü,263.0,19.74,13.3,40.0,13.0
250354001772,570045,2503540,57,5,8,EUGENE WRIGHT SCIENCE AND TECHNOLOGY ACADEMY,CHELSEA,SUFFOLK COUNTY,180 WALNUT STREET,CHELSEA,MA,2150,,6174665240,21,Suburb: Large,No,ñ,Yes,Yes,478.0,32.2,14.8,344.0,46.0
250477000634,930505,2504770,93,9,12,EVERETT HIGH,EVERETT,MIDDLESEX COUNTY,100 ELM STREET,EVERETT,MA,2149,3758,6173942490,21,Suburb: Large,No,ñ,No,Ü,1809.0,139.64,13.0,1028.0,220.0
250723001111,1670007,2507230,167,KG,2,EVERETT W ROBINSON,MANSFIELD,BRISTOL COUNTY,245 EAST STREET,MANSFIELD,MA,2048,2571,5082617513,21,Suburb: Large,No,ñ,Yes,No,890.0,38.7,23.0,78.0,11.0
250007502084,4100205,2500075,410,5,8,EXCEL ACADEMY CHARTER SCHOOL,EXCEL ACADEMY CHARTER (DISTRICT),SUFFOLK COUNTY,1150 SARATOGA STREET,EAST BOSTON,MA,2128,,6175611371,11,City: Large,Yes,ñ,Yes,Yes,210.0,18.97,11.1,110.0,43.0
250052902706,4610405,2500529,461,5,5,EXCEL ACADEMY CHARTER SCHOOL - CHELSEA,EXCEL ACADEMY CHARTER SCHOOL - CHELSEA (DISTRICT),SUFFOLK COUNTY,180 SECOND STREET,CHELSEA,MA,2150,,6178958029,21,Suburb: Large,Yes,ñ,Yes,Yes,56.0,5.8,9.7,34.0,15.0
250279002016,350522,2502790,35,9,12,EXCEL HIGH SCHOOL,BOSTON,SUFFOLK COUNTY,95 G. STREET,SOUTH BOSTON,MA,2127,,6176359870,11,City: Large,No,ñ,Yes,Yes,660.0,50.98,12.9,484.0,46.0
250414000559,6450005,2504140,645,PK,3,EZRA H BAKER,DENNIS-YARMOUTH,BARNSTABLE COUNTY,810 ROUTE 28,WEST DENNIS,MA,2670,85,5083987690,22,Suburb: Midsize,No,ñ,Yes,No,357.0,36.54,9.8,165.0,16.0
250906001463,2200015,2509060,220,1,5,F A CLEVELAND,NORWOOD,NORFOLK COUNTY,33 GEORGE WILLETT PARKWAY,NORWOOD,MA,2062,67,7817626522,21,Suburb: Large,No,ñ,No,Ü,342.0,23.7,14.4,57.0,11.0
250861000314,2070315,2508610,207,6,8,F A DAY MIDDLE,NEWTON,MIDDLESEX COUNTY,21 MINOT PL,NEWTONVILLE,MA,2460,1308,6175599100,13,City: Small,No,ñ,No,Ü,838.0,62.9,13.3,85.0,29.0
250462000984,880030,2504620,88,3,5,F L OLMSTED,EASTON,BRISTOL COUNTY,101 LOTHROP STREET,NORTH EASTON,MA,2356,2001,5082303205,21,Suburb: Large,No,ñ,No,Ü,443.0,27.67,16.0,35.0,7.0
250480000642,940505,2504800,94,9,12,FAIRHAVEN HIGH,FAIRHAVEN,BRISTOL COUNTY,12 HUTTLESTON AVENUE,FAIRHAVEN,MA,2719,3122,5089794052,22,Suburb: Midsize,No,ñ,No,Ü,619.0,49.32,12.6,116.0,50.0
250366000722,610310,2503660,61,6,8,FAIRVIEW MIDDLE,CHICOPEE,HAMPDEN COUNTY,26 MEMORIAL AVENUE,CHICOPEE,MA,1020,5015,4135943501,21,Suburb: Large,No,ñ,Yes,Yes,715.0,55.89,12.8,381.0,78.0
250678000981,1530007,2506780,153,KG,5,FALL BROOK,LEOMINSTER,WORCESTER COUNTY,25 DECICCO DR,LEOMINSTER,MA,1453,5199,9785347745,22,Suburb: Midsize,No,ñ,Yes,Yes,645.0,44.0,14.7,227.0,37.0
250873001402,2120010,2508730,212,KG,5,FALLS,NORTH ATTLEBOROUGH,BRISTOL COUNTY,2 JACKSON STREET,NORTH ATTLEBOROUGH,MA,2760,,5086432170,21,Suburb: Large,No,ñ,No,Ü,270.0,15.59,17.3,41.0,6.0
250486000686,960505,2504860,96,9,12,FALMOUTH HIGH,FALMOUTH,BARNSTABLE COUNTY,874 GIFFORD STREET,FALMOUTH,MA,2540,2992,5085402200,22,Suburb: Midsize,No,ñ,No,Ü,855.0,71.96,11.9,190.0,14.0
250888001436,2130015,2508880,213,KG,5,FANNIE E PROCTOR,NORTHBOROUGH,WORCESTER COUNTY,26 JEFFERSON RD,NORTHBOROUGH,MA,1532,2277,5083517040,21,Suburb: Large,No,ñ,Yes,No,295.0,22.04,13.4,33.0,2.0
251332100402,6620020,2513321,662,PK,6,FARMINGTON RIVER ELEMENTARY,FARMINGTON RIVER REG,BERKSHIRE COUNTY,555 N MAIN STREET,OTIS,MA,1253,679,4132694466,42,Rural: Distant,No,ñ,Yes,No,155.0,12.49,12.4,45.0,20.0
250711002647,1630525,2507110,163,7,12,FECTEAU-LEARY JUNIOR/SENIOR HIGH SCHOOL,LYNN,ESSEX COUNTY,33 NORTH COMMON STREET,LYNN,MA,1902,,7812683007,21,Suburb: Large,No,ñ,Yes,Yes,168.0,25.14,6.7,145.0,8.0
250549002577,1140010,2505490,114,KG,4,FEDERAL,GREENFIELD,FRANKLIN COUNTY,125 FEDERAL STREET,GREENFIELD,MA,1301,2544,4137721380,32,Town: Distant,No,ñ,Yes,Yes,201.0,15.97,12.6,114.0,16.0
250972001540,2390011,2509720,239,KG,5,FEDERAL FURNACE SCHOOL,PLYMOUTH,PLYMOUTH COUNTY,860 FEDERAL FURNACE ROAD,PLYMOUTH,MA,2360,4774,5088304360,41,Rural: Fringe,No,ñ,Yes,No,413.0,34.29,12.0,94.0,16.0
250279000695,350540,2502790,35,9,12,FENWAY HIGH SCHOOL,BOSTON,SUFFOLK COUNTY,174 IPSWICH STREET,BOSTON,MA,2215,2925,6176359911,11,City: Large,No,ñ,Yes,Yes,322.0,25.07,12.8,192.0,31.0
250717001345,1650013,2507170,165,KG,8,FERRYWAY,MALDEN,MIDDLESEX COUNTY,150 CROSS STREET,MALDEN,MA,2148,,7813880659,21,Suburb: Large,No,ñ,Yes,Yes,901.0,58.64,15.4,555.0,80.0
251275000785,3300012,2512750,330,4,5,FIELD ELEMENTARY SCHOOL,WESTON,MIDDLESEX COUNTY,99 SCHOOL STREET,WESTON,MA,2493,2540,7815298000,21,Suburb: Large,No,ñ,Yes,No,371.0,25.89,14.3,17.0,3.0
251197001960,3070015,2511970,307,KG,5,FISHER,WALPOLE,NORFOLK COUNTY,65 GOULD STREET,WALPOLE,MA,2081,,5086607234,21,Suburb: Large,No,ñ,Yes,No,473.0,36.64,12.9,33.0,10.0
250918002593,2230015,2509180,223,KG,2,FISHER HILL,ORANGE,FRANKLIN COUNTY,59 DEXTER STREET,ORANGE,MA,1364,1007,9785440018,41,Rural: Fringe,No,ñ,Yes,Yes,249.0,11.99,20.8,105.0,3.0
250684000996,1550015,2506840,155,KG,5,FISKE,LEXINGTON,MIDDLESEX COUNTY,55 ADAMS STREET,LEXINGTON,MA,2420,2004,7815415001,21,Suburb: Large,No,ñ,No,Ü,486.0,35.35,13.7,18.0,7.0
250489002110,970510,2504890,97,9,12,FITCHBURG ALT. ED PROGRAM,FITCHBURG,WORCESTER COUNTY,111 GOODRICH STREET,FITCHBURG,MA,1420,,9783453244,22,Suburb: Midsize,No,ñ,No,Ü,153.0,7.89,19.4,77.0,5.0
250489002108,970325,2504890,97,5,8,FITCHBURG ARTS ACADEMY,FITCHBURG,WORCESTER COUNTY,67 RINGE ROAD,FITCHBURG,MA,1420,,9786653662,22,Suburb: Midsize,No,ñ,Yes,Yes,272.0,20.43,13.3,177.0,32.0
250489000697,970505,2504890,97,9,12,FITCHBURG HIGH,FITCHBURG,WORCESTER COUNTY,140 ARN-HOW FARM RD,FITCHBURG,MA,1420,7531,9783453240,41,Rural: Fringe,No,ñ,Yes,No,1083.0,73.85,14.7,643.0,104.0
251323002212,3480090,2513230,348,KG,6,FLAGG STREET,WORCESTER,WORCESTER COUNTY,115 FLAGG STREET,WORCESTER,MA,1602,1454,5087993522,12,City: Midsize,No,ñ,No,Ü,473.0,24.15,19.6,92.0,20.0
250327001518,490090,2503270,49,PK,8,FLETCHER/MAYNARD ACADEMY,CAMBRIDGE,MIDDLESEX COUNTY,225 WINDSOR STREET,CAMBRIDGE,MA,2139,,6173496588,12,City: Midsize,No,ñ,Yes,Yes,271.0,33.65,8.1,168.0,24.0
251077001047,2710020,2510770,271,1,4,FLORAL STREET SCHOOL,SHREWSBURY,WORCESTER COUNTY,57 FLORAL STREET,SHREWSBURY,MA,1545,3222,5088418720,21,Suburb: Large,No,ñ,Yes,No,744.0,41.27,18.0,61.0,31.0
250550000808,6730010,2505500,673,KG,4,FLORENCE ROCHE SCHOOL,GROTON-DUNSTABLE,MIDDLESEX COUNTY,P O BOX 738,GROTON,MA,1450,738,9784486665,21,Suburb: Large,No,ñ,Yes,No,547.0,35.37,15.5,33.0,4.0
250831001102,7250025,2508310,725,PK,8,FLORENCE SAWYER SCHOOL,NASHOBA,WORCESTER COUNTY,100 MECHANIC STREET,BOLTON,MA,1740,1352,9787795155,41,Rural: Fringe,No,ñ,No,Ü,860.0,58.8,14.6,23.0,3.0
250639000925,1410015,2506390,141,1,5,FOREST AVENUE ELEMENTARY,HUDSON,MIDDLESEX COUNTY,136 FOREST AVENUE,HUDSON,MA,1749,2838,9785676190,21,Suburb: Large,No,ñ,Yes,No,332.0,28.87,11.5,64.0,10.0
251323002213,3480415,2513230,348,7,8,FOREST GROVE MIDDLE,WORCESTER,WORCESTER COUNTY,495 GROVE STREET,WORCESTER,MA,1605,1242,5087993420,12,City: Midsize,No,ñ,No,Ü,892.0,60.26,14.8,462.0,72.0
251113002600,2810325,2511130,281,6,8,FOREST PARK MIDDLE,SPRINGFIELD,HAMPDEN COUNTY,46 OAKLAND STREET,SPRINGFIELD,MA,1108,1702,4137877420,12,City: Midsize,No,ñ,Yes,Yes,529.0,43.14,12.3,476.0,16.0
250717001351,1650027,2507170,165,KG,8,FORESTDALE,MALDEN,MIDDLESEX COUNTY,74 SYLVAN STREET,MALDEN,MA,2148,,7813977326,21,Suburb: Large,No,ñ,Yes,Yes,563.0,41.4,13.6,228.0,47.0
251047002534,2610010,2510470,261,KG,8,FORESTDALE,SANDWICH,BARNSTABLE COUNTY,151 ROUTE 130,FORESTDALE,MA,2644,1117,5084776600,22,Suburb: Midsize,No,ñ,Yes,No,740.0,55.09,13.4,83.0,1.0
251263002452,3250003,2512630,325,PK,PK,FORT MEADOW EARLY CHILDHOOD CENTER,WESTFIELD,HAMPDEN COUNTY,35 WHITE STREET,WESTFIELD,MA,1085,3899,4135726422,21,Suburb: Large,No,ñ,No,Ü,168.0,7.0,24.0,39.0,7.0
250189000039,80020,2501890,8,KG,6,FORT RIVER ELEMENTARY,AMHERST,HAMPSHIRE COUNTY,70 SO EAST STREET,AMHERST,MA,1002,2493,4133621200,31,Town: Fringe,No,ñ,Yes,No,391.0,37.61,10.4,137.0,12.0
250549000798,1140025,2505490,114,KG,3,FOUR CORNERS,GREENFIELD,FRANKLIN COUNTY,21 FERRANTE AVENUE,GREENFIELD,MA,1301,,4137721378,32,Town: Distant,No,ñ,Yes,Yes,173.0,13.96,12.4,49.0,7.0
250007602086,4130505,2500076,413,7,12,FOUR RIVERS CHARTER PUBLIC SCHOOL,FOUR RIVERS CHARTER PUBLIC (DISTRICT),FRANKLIN COUNTY,248 COLRAIN ROAD,GREENFIELD,MA,1301,,4137754577,41,Rural: Fringe,Yes,ñ,Yes,No,208.0,21.66,9.6,38.0,8.0
250750000105,1740305,2507500,174,4,8,FOWLER SCHOOL,MAYNARD,MIDDLESEX COUNTY,3 TIGER DRIVE,MAYNARD,MA,1754,,9788976700,21,Suburb: Large,No,ñ,No,Ü,507.0,39.79,12.7,88.0,22.0
250324000427,480007,2503240,48,KG,5,FOX HILL,BURLINGTON,MIDDLESEX COUNTY,1 FOX HILL RD,BURLINGTON,MA,1803,,7812701791,21,Suburb: Large,No,ñ,No,Ü,414.0,33.4,12.4,20.0,7.0
250495000708,990505,2504950,99,9,12,FOXBOROUGH HIGH,FOXBOROUGH,NORFOLK COUNTY,120 SOUTH STREET,FOXBOROUGH,MA,2035,1723,5085431616,21,Suburb: Large,No,ñ,No,Ü,844.0,66.29,12.7,86.0,19.0
250005201250,4460550,2500052,446,KG,12,FOXBOROUGH REGIONAL CHARTER SCHOOL,FOXBOROUGH REGIONAL CHARTER (DISTRICT),NORFOLK COUNTY,131 CENTRAL STREET,FOXBOROUGH,MA,2035,,5085432508,21,Suburb: Large,Yes,ñ,Yes,No,1202.0,84.8,14.2,140.0,44.0
250498002573,1000515,2504980,100,9,12,FRAMINGHAM HIGH SCHOOL,FRAMINGHAM,MIDDLESEX COUNTY,115 A STREET,FRAMINGHAM,MA,1701,4195,5086204963,13,City: Small,No,ñ,No,Ü,2080.0,160.56,13.0,419.0,136.0
250759001182,1770010,2507590,177,PK,KG,FRANCIS J BURKE ELEMENTARY,MEDWAY,NORFOLK COUNTY,16 CASSIDY LANE,MEDWAY,MA,2053,,5085333242,21,Suburb: Large,No,ñ,Yes,No,201.0,11.0,18.3,16.0,0.0
250732001130,1700008,2507320,170,KG,4,FRANCIS J KANE,MARLBOROUGH,MIDDLESEX COUNTY,520 FARM ROAD,MARLBOROUGH,MA,1752,2760,5084603507,21,Suburb: Large,No,ñ,Yes,No,647.0,42.5,15.2,203.0,59.0
251323002214,3480177,2513230,348,PK,6,FRANCIS J MCGRATH ELEMENTARY,WORCESTER,WORCESTER COUNTY,493 GROVE STREET,WORCESTER,MA,1605,1229,5087993584,12,City: Midsize,No,ñ,Yes,Yes,270.0,15.32,17.6,179.0,10.0
250666000956,1490040,2506660,149,KG,5,FRANCIS M LEAHY,LAWRENCE,ESSEX COUNTY,100 ERVING AVENUE,LAWRENCE,MA,1841,2648,9789755959,21,Suburb: Large,No,ñ,Yes,Yes,549.0,36.0,15.3,504.0,24.0
250858001350,2040005,2508580,204,1,3,FRANCIS T BRESNAHAN ELEMENTARY,NEWBURYPORT,ESSEX COUNTY,333 HIGH STREET,NEWBURYPORT,MA,1950,3752,9784654431,21,Suburb: Large,No,ñ,Yes,No,502.0,38.11,13.2,40.0,13.0
250987001567,2430075,2509870,243,KG,5,FRANCIS W PARKER,QUINCY,NORFOLK COUNTY,148 BILLINGS RD,QUINCY,MA,2171,2338,6179848710,13,City: Small,No,ñ,Yes,Yes,311.0,25.4,12.2,181.0,41.0
250003800581,4780505,2500038,478,7,12,FRANCIS W. PARKER CHARTER ESSENTIAL SCHOOL,FRANCIS W. PARKER CHARTER ESSENTIAL (DISTRICT),MIDDLESEX COUNTY,49 ANTIETAM ST,DEVENS,MA,1434,,9787723293,41,Rural: Fringe,Yes,ñ,No,Ü,396.0,45.45,8.7,6.0,6.0
250324000844,480035,2503240,48,KG,5,FRANCIS WYMAN ELEMENTARY,BURLINGTON,MIDDLESEX COUNTY,41 TERRACE HALL AVENUE,BURLINGTON,MA,1803,,7812701701,21,Suburb: Large,No,ñ,Yes,No,541.0,44.93,12.0,35.0,12.0
251113001803,2810075,2511130,281,KG,5,FRANK H FREEDMAN,SPRINGFIELD,HAMPDEN COUNTY,90 CHEROKEE DR,SPRINGFIELD,MA,1109,1553,4137877443,12,City: Midsize,No,ñ,Yes,Yes,303.0,19.3,15.7,235.0,18.0
250354000859,570040,2503540,57,1,4,FRANK M SOKOLOWSKI ELEMENTARY,CHELSEA,SUFFOLK COUNTY,300 CRESCENT AVENUE,CHELSEA,MA,2150,3053,6174668464,21,Suburb: Large,No,ñ,Yes,Yes,494.0,35.2,14.0,404.0,21.0
250870001395,2110010,2508700,211,KG,5,FRANKLIN,NORTH ANDOVER,ESSEX COUNTY,2 CYPRESS TERRACE,NORTH ANDOVER,MA,1845,5298,9787941990,21,Suburb: Large,No,ñ,No,Ü,537.0,32.16,16.7,20.0,12.0
250861001366,2070055,2508610,207,KG,5,FRANKLIN,NEWTON,MIDDLESEX COUNTY,125 DERBY STREET,WEST NEWTON,MA,2465,1314,6175599500,13,City: Small,No,ñ,Yes,No,401.0,18.85,21.3,40.0,9.0
251263002064,3250015,2512630,325,KG,5,FRANKLIN AVE,WESTFIELD,HAMPDEN COUNTY,22 FRANKLIN AVENUE,WESTFIELD,MA,1085,3899,4135726424,21,Suburb: Large,No,ñ,Yes,Yes,306.0,19.8,15.5,184.0,23.0
250502000744,8180605,2505020,818,9,12,FRANKLIN COUNTY TECHNICAL,FRANKLIN COUNTY REGIONAL VOCATIONAL TECHNICAL,FRANKLIN COUNTY,82 INDUSTRIAL BLVD,TURNERS FALLS,MA,1376,,4138639561,32,Town: Distant,No,ñ,Yes,No,511.0,56.6,9.0,190.0,56.0
250279000239,350116,2502790,35,PK,8,FRANKLIN D ROOSEVELT,BOSTON,SUFFOLK COUNTY,95 NEEDHAM ROAD,HYDE PARK,MA,2136,3317,6176358676,11,City: Large,No,ñ,Yes,Yes,493.0,34.74,14.2,269.0,45.0
250501000986,1010003,2505010,101,PK,PK,FRANKLIN EARLY CHILDHOOD DEVELOPMENT CENTER,FRANKLIN,NORFOLK COUNTY,224 OAK STREET,FRANKLIN,MA,2038,1142,5085418166,21,Suburb: Large,No,ñ,No,Ü,173.0,6.0,28.8,0.0,0.0
250501000737,1010505,2505010,101,9,12,FRANKLIN HIGH,FRANKLIN,NORFOLK COUNTY,218 OAK STREET,FRANKLIN,MA,2038,,5085282600,21,Suburb: Large,No,ñ,No,Ü,1630.0,101.51,16.1,97.0,26.0
251284002565,3360050,2512840,336,KG,4,FREDERICK C MURPHY,WEYMOUTH,NORFOLK COUNTY,417 FRON T STREET,WEYMOUTH,MA,2188,2801,7813312862,21,Suburb: Large,No,ñ,No,Ü,299.0,16.04,18.6,70.0,14.0
251113001804,2810080,2511130,281,PK,5,FREDERICK HARRIS,SPRINGFIELD,HAMPDEN COUNTY,58 HARTFORD TER,SPRINGFIELD,MA,1118,1536,4137877254,12,City: Midsize,No,ñ,Yes,Yes,620.0,50.49,12.3,452.0,29.0
250267000179,310007,2502670,31,KG,5,FREDERICK J DUTILE,BILLERICA,MIDDLESEX COUNTY,10 BIAGIOTTI WAY,NORTH BILLERICA,MA,1862,,9785288530,21,Suburb: Large,No,ñ,No,Ü,380.0,22.86,16.6,61.0,15.0
250271501082,6220405,2502715,622,6,8,FREDERICK W. HARTNETT MIDDLE SCHOOL,BLACKSTONE-MILLVILLE,WORCESTER COUNTY,35 FEDERAL STREET,BLACKSTONE,MA,1504,1202,5088760190,21,Suburb: Large,No,ñ,Yes,No,484.0,34.49,14.0,104.0,17.0
